Sigla da IES,Ano,Código da Área,Área de Avaliação,CPC Contínuo,CPC Faixa
FEI,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.1287,4
ENIAC,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.6965,3
ENIAC,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.6914,3
FMP,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.4631,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.9922,3
FAEX,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.9248,3
FPI,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.6023,4
UNIMETROCAMP WYDEN,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.9223,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.3642,2
FACIT,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.9608,4
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.1201,3
FPD,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.3322,3
IFSC,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.2671,4
IFSC,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.1571,4
IFMT,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.3967,3
UEA,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.2274,4
IFSEMG,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.55,3
POLICAMP,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.9857,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.9589,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.5437,2
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.0174,3
FAP,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.8722,2
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.1029,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.4862,2
PITÁGORAS-BETIM,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.1337,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.2168,4
UNISALESIANO,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.4923,4
FITS,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.2825,4
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.063,2
FSO,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.1898,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.6405,2
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.2403,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.3339,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.1862,3
UFABC,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.4151,4
IF Catarinense,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.6911,4
FIP,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3.0578,4
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.6732,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.0386,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.9949,3
ETEP,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.8744,2
FACSUMARÉ,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,0.8763,1
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.9005,2
-,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2.1142,3
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.626,2
UNIARP,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.9193,2
UFOPA,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.4026,2
,2017,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1.8682,2
UFMT,2017,5902,ENGENHARIA MECÂNICA,2.7956,3
UNB,2017,5902,ENGENHARIA MECÂNICA,3.4683,4
UFS,2017,5902,ENGENHARIA MECÂNICA,2.6356,3
UFAM,2017,5902,ENGENHARIA MECÂNICA,2.707,3
UFPI,2017,5902,ENGENHARIA MECÂNICA,2.6694,3
UFOP,2017,5902,ENGENHARIA MECÂNICA,2.8156,3
UFSCAR,2017,5902,ENGENHARIA MECÂNICA,3.2605,4
UFV,2017,5902,ENGENHARIA MECÂNICA,3.01,4
PUCPR,2017,5902,ENGENHARIA MECÂNICA,2.9918,4
FURG,2017,5902,ENGENHARIA MECÂNICA,2.7463,3
FURG,2017,5902,ENGENHARIA MECÂNICA,3.569,4
FURG,2017,5902,ENGENHARIA MECÂNICA,3.35,4
UCS,2017,5902,ENGENHARIA MECÂNICA,3.0202,4
UCS,2017,5902,ENGENHARIA MECÂNICA,2.7123,3
UNISINOS,2017,5902,ENGENHARIA MECÂNICA,3.2732,4
UCP,2017,5902,ENGENHARIA MECÂNICA,2.0657,3
UFU,2017,5902,ENGENHARIA MECÂNICA,3.1444,4
UPF,2017,5902,ENGENHARIA MECÂNICA,2.5819,3
PUCRS,2017,5902,ENGENHARIA MECÂNICA,2.8712,3
MACKENZIE,2017,5902,ENGENHARIA MECÂNICA,2.8628,3
FEEVALE,2017,5902,ENGENHARIA MECÂNICA,2.6165,3
UESC,2017,5902,ENGENHARIA MECÂNICA,2.7558,3
UDESC,2017,5902,ENGENHARIA MECÂNICA,2.9703,4
UNICAMP,2017,5902,ENGENHARIA MECÂNICA,3.0419,4
UNESP,2017,5902,ENGENHARIA MECÂNICA,2.9919,4
UNESP,2017,5902,ENGENHARIA MECÂNICA,3.1499,4
UNESP,2017,5902,ENGENHARIA MECÂNICA,3.227,4
UEM,2017,5902,ENGENHARIA MECÂNICA,2.9346,3
EEP/FUMEP,2017,5902,ENGENHARIA MECÂNICA,2.2578,3
UNIVILLE,2017,5902,ENGENHARIA MECÂNICA,2.4678,3
UNIVILLE,2017,5902,ENGENHARIA MECÂNICA,2.6398,3
UNOESC,2017,5902,ENGENHARIA MECÂNICA,2.8949,3
UNIVALI,2017,5902,ENGENHARIA MECÂNICA,2.5035,3
UNIVALI,2017,5902,ENGENHARIA MECÂNICA,3.2064,4
UFSJ,2017,5902,ENGENHARIA MECÂNICA,2.9859,4
UNESA,2017,5902,ENGENHARIA MECÂNICA,2.4589,3
UNESA,2017,5902,ENGENHARIA MECÂNICA,2.1981,3
UNESA,2017,5902,ENGENHARIA MECÂNICA,2.4426,3
FESM,2017,5902,ENGENHARIA MECÂNICA,2.5886,3
,2017,5902,ENGENHARIA MECÂNICA,1.2712,2
USJT,2017,5902,ENGENHARIA MECÂNICA,3.3418,4
UNIFAE,2017,5902,ENGENHARIA MECÂNICA,2.6295,3
UNICSUL,2017,5902,ENGENHARIA MECÂNICA,2.6079,3
UNICSUL,2017,5902,ENGENHARIA MECÂNICA,2.864,3
USU,2017,5902,ENGENHARIA MECÂNICA,2.2185,3
UNIA,2017,5902,ENGENHARIA MECÂNICA,1.7342,2
,2017,5902,ENGENHARIA MECÂNICA,1.566,2
UNIMEP,2017,5902,ENGENHARIA MECÂNICA,1.629,2
UNIMEP,2017,5902,ENGENHARIA MECÂNICA,,SC
UNIMEP,2017,5902,ENGENHARIA MECÂNICA,2.5254,3
UNISUAM,2017,5902,ENGENHARIA MECÂNICA,2.7837,3
UNISC,2017,5902,ENGENHARIA MECÂNICA,2.5166,3
UNINOVE,2017,5902,ENGENHARIA MECÂNICA,2.7449,3
UNINOVE,2017,5902,ENGENHARIA MECÂNICA,3.4567,4
UNINOVE,2017,5902,ENGENHARIA MECÂNICA,3.9707,5
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.6877,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.473,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.6518,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.6951,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.6202,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.7333,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.0557,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,3.2026,4
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.3569,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.88,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.3062,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,3.4018,4
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.5446,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.6682,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,3.0745,4
UNIP,2017,5902,ENGENHARIA MECÂNICA,3.0062,4
UNIP,2017,5902,ENGENHARIA MECÂNICA,1.8908,2
UNIP,2017,5902,ENGENHARIA MECÂNICA,3.1223,4
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.0083,3
UNIP,2017,5902,ENGENHARIA MECÂNICA,3.027,4
UNIP,2017,5902,ENGENHARIA MECÂNICA,2.0573,3
PUC MINAS,2017,5902,ENGENHARIA MECÂNICA,2.7485,3
PUC MINAS,2017,5902,ENGENHARIA MECÂNICA,2.9067,3
NEWTON PAIVA,2017,5902,ENGENHARIA MECÂNICA,2.8688,3
UNA,2017,5902,ENGENHARIA MECÂNICA,2.8801,3
UNA,2017,5902,ENGENHARIA MECÂNICA,3.0781,4
UNA,2017,5902,ENGENHARIA MECÂNICA,3.0986,4
UNI-BH,2017,5902,ENGENHARIA MECÂNICA,3.1445,4
UNI-BH,2017,5902,ENGENHARIA MECÂNICA,2.8743,3
UTP,2017,5902,ENGENHARIA MECÂNICA,2.9815,4
FMU,2017,5902,ENGENHARIA MECÂNICA,2.4229,3
,2017,5902,ENGENHARIA MECÂNICA,1.652,2
,2017,5902,ENGENHARIA MECÂNICA,1.1011,2
,2017,5902,ENGENHARIA MECÂNICA,1.5914,2
UNIEVANGÉLICA,2017,5902,ENGENHARIA MECÂNICA,2.7281,3
UNIFACS,2017,5902,ENGENHARIA MECÂNICA,3.2197,4
UNIFACS,2017,5902,ENGENHARIA MECÂNICA,3.3792,4
UCDB,2017,5902,ENGENHARIA MECÂNICA,2.7834,3
UPE,2017,5902,ENGENHARIA MECÂNICA,2.3936,3
UNICID,2017,5902,ENGENHARIA MECÂNICA,3.8347,4
URI,2017,5902,ENGENHARIA MECÂNICA,1.9172,2
URI,2017,5902,ENGENHARIA MECÂNICA,2.6043,3
UNIRITTER,2017,5902,ENGENHARIA MECÂNICA,2.674,3
ULBRA,2017,5902,ENGENHARIA MECÂNICA,2.4626,3
ULBRA,2017,5902,ENGENHARIA MECÂNICA,2.334,3
CEULM/ULBRA,2017,5902,ENGENHARIA MECÂNICA,2.1678,3
UNIAN - SP,2017,5902,ENGENHARIA MECÂNICA,1.6689,2
UNIAN - SP,2017,5902,ENGENHARIA MECÂNICA,1.3598,2
UAM,2017,5902,ENGENHARIA MECÂNICA,2.9634,4
Univeritas UNG,2017,5902,ENGENHARIA MECÂNICA,2.7578,3
UNESC,2017,5902,ENGENHARIA MECÂNICA,3.1617,4
UNIFOA,2017,5902,ENGENHARIA MECÂNICA,2.9651,4
UNIFRAN,2017,5902,ENGENHARIA MECÂNICA,2.8191,3
UNIAN-RJ,2017,5902,ENGENHARIA MECÂNICA,1.9157,2
UNIRJ,2017,5902,ENGENHARIA MECÂNICA,1.8728,2
UDF,2017,5902,ENGENHARIA MECÂNICA,2.5118,3
UMC,2017,5902,ENGENHARIA MECÂNICA,2.4685,3
UMC,2017,5902,ENGENHARIA MECÂNICA,2.4316,3
,2017,5902,ENGENHARIA MECÂNICA,2.5199,3
PUC-RIO,2017,5902,ENGENHARIA MECÂNICA,3.1776,4
UNIJUI,2017,5902,ENGENHARIA MECÂNICA,2.4853,3
UERJ,2017,5902,ENGENHARIA MECÂNICA,2.5038,3
UERJ,2017,5902,ENGENHARIA MECÂNICA,2.9286,3
UFMA,2017,5902,ENGENHARIA MECÂNICA,3.2899,4
UNIFOR,2017,5902,ENGENHARIA MECÂNICA,2.7173,3
UFPA,2017,5902,ENGENHARIA MECÂNICA,2.649,3
UFPA,2017,5902,ENGENHARIA MECÂNICA,2.3263,3
UFRN,2017,5902,ENGENHARIA MECÂNICA,2.4558,3
UFPR,2017,5902,ENGENHARIA MECÂNICA,3.0102,4
UFPR,2017,5902,ENGENHARIA MECÂNICA,2.9828,4
UFF,2017,5902,ENGENHARIA MECÂNICA,3.184,4
UFF,2017,5902,ENGENHARIA MECÂNICA,2.8551,3
UFES,2017,5902,ENGENHARIA MECÂNICA,3.026,4
UFMG,2017,5902,ENGENHARIA MECÂNICA,3.1748,4
UFJF,2017,5902,ENGENHARIA MECÂNICA,2.9986,4
UFBA,2017,5902,ENGENHARIA MECÂNICA,2.556,3
UFPB,2017,5902,ENGENHARIA MECÂNICA,2.6954,3
UFPE,2017,5902,ENGENHARIA MECÂNICA,2.9014,3
UFRGS,2017,5902,ENGENHARIA MECÂNICA,3.0828,4
UFSM,2017,5902,ENGENHARIA MECÂNICA,3.1614,4
UFC,2017,5902,ENGENHARIA MECÂNICA,2.7564,3
UFG,2017,5902,ENGENHARIA MECÂNICA,3.6061,4
UFSC,2017,5902,ENGENHARIA MECÂNICA,3.2178,4
UFSC,2017,5902,ENGENHARIA MECÂNICA,3.2168,4
UFRJ,2017,5902,ENGENHARIA MECÂNICA,3.0051,4
UFRJ,2017,5902,ENGENHARIA MECÂNICA,2.9755,4
UTFPR,2017,5902,ENGENHARIA MECÂNICA,3.1035,4
UTFPR,2017,5902,ENGENHARIA MECÂNICA,2.9495,4
UTFPR,2017,5902,ENGENHARIA MECÂNICA,2.8921,3
UTFPR,2017,5902,ENGENHARIA MECÂNICA,2.9531,4
UTFPR,2017,5902,ENGENHARIA MECÂNICA,2.8853,3
UTFPR,2017,5902,ENGENHARIA MECÂNICA,4.1143,4
UFERSA,2017,5902,ENGENHARIA MECÂNICA,2.3683,3
UFERSA,2017,5902,ENGENHARIA MECÂNICA,2.5758,3
CEFET/RJ,2017,5902,ENGENHARIA MECÂNICA,2.772,3
CEFET/RJ,2017,5902,ENGENHARIA MECÂNICA,2.4457,3
CEFET/RJ,2017,5902,ENGENHARIA MECÂNICA,2.9857,4
CEFET/MG,2017,5902,ENGENHARIA MECÂNICA,3.2525,4
UFVJM,2017,5902,ENGENHARIA MECÂNICA,3.1391,4
UFTM,2017,5902,ENGENHARIA MECÂNICA,3.0323,4
UNIFEI,2017,5902,ENGENHARIA MECÂNICA,2.9668,4
UNIFEI,2017,5902,ENGENHARIA MECÂNICA,2.7191,3
UNIFEI,2017,5902,ENGENHARIA MECÂNICA,2.8833,3
IFMA,2017,5902,ENGENHARIA MECÂNICA,2.5882,3
IFRS,2017,5902,ENGENHARIA MECÂNICA,3.5452,4
IFRS,2017,5902,ENGENHARIA MECÂNICA,3.6499,4
ITA,2017,5902,ENGENHARIA MECÂNICA,3.0453,4
UNIOESTE,2017,5902,ENGENHARIA MECÂNICA,2.7067,3
IME,2017,5902,ENGENHARIA MECÂNICA,4.3527,5
IME,2017,5902,ENGENHARIA MECÂNICA,4.3263,5
Católica em Jaraguá,2017,5902,ENGENHARIA MECÂNICA,3.3682,4
UVV,2017,5902,ENGENHARIA MECÂNICA,3.6975,4
USF,2017,5902,ENGENHARIA MECÂNICA,2.2385,3
USF,2017,5902,ENGENHARIA MECÂNICA,2.7912,3
FACENS,2017,5902,ENGENHARIA MECÂNICA,3.0547,4
FAE,2017,5902,ENGENHARIA MECÂNICA,2.86,3
UNP,2017,5902,ENGENHARIA MECÂNICA,2.1022,3
,2017,5902,ENGENHARIA MECÂNICA,2.3259,3
FAACZ,2017,5902,ENGENHARIA MECÂNICA,2.4548,3
UNILESTEMG,2017,5902,ENGENHARIA MECÂNICA,2.6569,3
,2017,5902,ENGENHARIA MECÂNICA,1.5805,2
,2017,5902,ENGENHARIA MECÂNICA,1.5519,2
UNISANTA,2017,5902,ENGENHARIA MECÂNICA,2.8079,3
UNISAL,2017,5902,ENGENHARIA MECÂNICA,1.962,3
UNISAL,2017,5902,ENGENHARIA MECÂNICA,1.5231,2
UNIVATES,2017,5902,ENGENHARIA MECÂNICA,2.8016,3
UP,2017,5902,ENGENHARIA MECÂNICA,2.7512,3
UNIARARAS,2017,5902,ENGENHARIA MECÂNICA,3.5771,4
UNIFIAN,2017,5902,ENGENHARIA MECÂNICA,1.4783,2
Estácio FIB,2017,5902,ENGENHARIA MECÂNICA,1.8864,2
,2017,5902,ENGENHARIA MECÂNICA,2.1595,3
UI,2017,5902,ENGENHARIA MECÂNICA,2.2242,3
UCAM,2017,5902,ENGENHARIA MECÂNICA,2.2603,3
UNIJORGE,2017,5902,ENGENHARIA MECÂNICA,2.5679,3
MULTIVIX VITÓRIA,2017,5902,ENGENHARIA MECÂNICA,2.9506,4
UNIFACCAMP,2017,5902,ENGENHARIA MECÂNICA,1.5263,2
FAG,2017,5902,ENGENHARIA MECÂNICA,2.6046,3
,2017,5902,ENGENHARIA MECÂNICA,3.1618,4
FAESA,2017,5902,ENGENHARIA MECÂNICA,3.6275,4
ESAMC,2017,5902,ENGENHARIA MECÂNICA,1.8711,2
UDC,2017,5902,ENGENHARIA MECÂNICA,2.5646,3
UCL,2017,5902,ENGENHARIA MECÂNICA,3.0144,4
,2017,5902,ENGENHARIA MECÂNICA,1.5372,2
UNITOLEDO,2017,5902,ENGENHARIA MECÂNICA,3.0981,4
UNINORTE,2017,5902,ENGENHARIA MECÂNICA,2.32,3
CEUN-IMT,2017,5902,ENGENHARIA MECÂNICA,2.8045,3
PIT UBERLÂNDIA,2017,5902,ENGENHARIA MECÂNICA,2.6882,3
ALFA,2017,5902,ENGENHARIA MECÂNICA,2.3036,3
,2017,5902,ENGENHARIA MECÂNICA,1.2325,2
UNINASSAU MACEIÓ,2017,5902,ENGENHARIA MECÂNICA,0.9651,2
ESTÁCIO BELÉM,2017,5902,ENGENHARIA MECÂNICA,2.5473,3
UNESC,2017,5902,ENGENHARIA MECÂNICA,3.1855,4
ESAMC,2017,5902,ENGENHARIA MECÂNICA,2.6899,3
IFSul,2017,5902,ENGENHARIA MECÂNICA,2.1216,3
UNA,2017,5902,ENGENHARIA MECÂNICA,2.7522,3
,2017,5902,ENGENHARIA MECÂNICA,2.2957,3
FAN,2017,5902,ENGENHARIA MECÂNICA,3.4324,4
UNIFANOR WYDEN,2017,5902,ENGENHARIA MECÂNICA,2.2157,3
FAHOR,2017,5902,ENGENHARIA MECÂNICA,1.9904,3
IFES,2017,5902,ENGENHARIA MECÂNICA,2.8118,3
IFES,2017,5902,ENGENHARIA MECÂNICA,3.2495,4
IFPE,2017,5902,ENGENHARIA MECÂNICA,3.6876,4
IFSP,2017,5902,ENGENHARIA MECÂNICA,3.0938,4
IFSP,2017,5902,ENGENHARIA MECÂNICA,3.5052,4
IFG,2017,5902,ENGENHARIA MECÂNICA,2.656,3
IFAM,2017,5902,ENGENHARIA MECÂNICA,1.9168,2
FPAS,2017,5902,ENGENHARIA MECÂNICA,1.8133,2
IFPI,2017,5902,ENGENHARIA MECÂNICA,2.1733,3
CLARETIANORC,2017,5902,ENGENHARIA MECÂNICA,1.9067,2
FEPI,2017,5902,ENGENHARIA MECÂNICA,2.5875,3
FEI,2017,5902,ENGENHARIA MECÂNICA,2.868,3
FEI,2017,5902,ENGENHARIA MECÂNICA,3.0744,4
,2017,5902,ENGENHARIA MECÂNICA,2.9449,3
ENIAC,2017,5902,ENGENHARIA MECÂNICA,2.384,3
,2017,5902,ENGENHARIA MECÂNICA,3.0748,4
ITCSAS/CENSA,2017,5902,ENGENHARIA MECÂNICA,1.9272,2
CUFSA,2017,5902,ENGENHARIA MECÂNICA,2.2003,3
,2017,5902,ENGENHARIA MECÂNICA,2.219,3
,2017,5902,ENGENHARIA MECÂNICA,1.4539,2
FPI,2017,5902,ENGENHARIA MECÂNICA,2.9154,3
,2017,5902,ENGENHARIA MECÂNICA,1.8385,2
PIT TEIXEIRA,2017,5902,ENGENHARIA MECÂNICA,3.2363,4
UFCG,2017,5902,ENGENHARIA MECÂNICA,2.7337,3
FACREDENTOR,2017,5902,ENGENHARIA MECÂNICA,2.8695,3
FIPAG,2017,5902,ENGENHARIA MECÂNICA,1.559,2
FAEM,2017,5902,ENGENHARIA MECÂNICA,1.8879,2
UNINASSAU,2017,5902,ENGENHARIA MECÂNICA,2.2545,3
FASATC,2017,5902,ENGENHARIA MECÂNICA,3.0671,4
FACTHUS,2017,5902,ENGENHARIA MECÂNICA,2.2416,3
FPD,2017,5902,ENGENHARIA MECÂNICA,2.2343,3
UNOCHAPECÓ,2017,5902,ENGENHARIA MECÂNICA,2.5589,3
UEA,2017,5902,ENGENHARIA MECÂNICA,2.781,3
IFMG,2017,5902,ENGENHARIA MECÂNICA,3.4763,4
,2017,5902,ENGENHARIA MECÂNICA,2.7277,3
UNIS-MG,2017,5902,ENGENHARIA MECÂNICA,3.0297,4
UNIFEB,2017,5902,ENGENHARIA MECÂNICA,1.9365,2
,2017,5902,ENGENHARIA MECÂNICA,1.8444,2
UNIFACVEST,2017,5902,ENGENHARIA MECÂNICA,4.2593,5
,2017,5902,ENGENHARIA MECÂNICA,2.9331,3
UNINASSAU CPV,2017,5902,ENGENHARIA MECÂNICA,2.7923,3
,2017,5902,ENGENHARIA MECÂNICA,1.968,3
SENAI CIMATEC,2017,5902,ENGENHARIA MECÂNICA,2.6627,3
FESURV,2017,5902,ENGENHARIA MECÂNICA,2.4834,3
UNIVASF,2017,5902,ENGENHARIA MECÂNICA,2.8234,3
UNISOCIESC,2017,5902,ENGENHARIA MECÂNICA,,SC
FARO,2017,5902,ENGENHARIA MECÂNICA,1.4534,2
,2017,5902,ENGENHARIA MECÂNICA,1.6739,2
FIP-MOC,2017,5902,ENGENHARIA MECÂNICA,2.6899,3
PITÁGORAS-BETIM,2017,5902,ENGENHARIA MECÂNICA,2.1732,3
METROPOLITANA,2017,5902,ENGENHARIA MECÂNICA,2.7196,3
FAB,2017,5902,ENGENHARIA MECÂNICA,1.8912,2
,2017,5902,ENGENHARIA MECÂNICA,2.3299,3
UFRB,2017,5902,ENGENHARIA MECÂNICA,2.3486,3
UNISALESIANO,2017,5902,ENGENHARIA MECÂNICA,3.2133,4
,2017,5902,ENGENHARIA MECÂNICA,1.7824,2
,2017,5902,ENGENHARIA MECÂNICA,2.0008,3
,2017,5902,ENGENHARIA MECÂNICA,1.7403,2
,2017,5902,ENGENHARIA MECÂNICA,2.0813,3
,2017,5902,ENGENHARIA MECÂNICA,2.588,3
UNIPAMPA,2017,5902,ENGENHARIA MECÂNICA,3.0654,4
,2017,5902,ENGENHARIA MECÂNICA,1.713,2
,2017,5902,ENGENHARIA MECÂNICA,1.9205,2
,2017,5902,ENGENHARIA MECÂNICA,2.0726,3
ETEP,2017,5902,ENGENHARIA MECÂNICA,1.556,2
MULTIVIX SÃO MATEUS,2017,5902,ENGENHARIA MECÂNICA,2.0885,3
FACSUMARÉ,2017,5902,ENGENHARIA MECÂNICA,2.3509,3
-,2017,5902,ENGENHARIA MECÂNICA,2.0962,3
FATEC/BA,2017,5902,ENGENHARIA MECÂNICA,0.8705,1
,2017,5902,ENGENHARIA MECÂNICA,1.7678,2
PIT Contagem,2017,5902,ENGENHARIA MECÂNICA,1.8604,2
PIT GV,2017,5902,ENGENHARIA MECÂNICA,1.7311,2
,2017,5902,ENGENHARIA MECÂNICA,1.1394,2
UNIARP,2017,5902,ENGENHARIA MECÂNICA,2.0087,3
,2017,5902,ENGENHARIA MECÂNICA,1.9162,2
,2017,5902,ENGENHARIA MECÂNICA,2.6309,3
Católica em Joinvile,2017,5902,ENGENHARIA MECÂNICA,2.9893,4
UFMT,2017,6002,ENGENHARIA DE ALIMENTOS,2.7095,3
UFS,2017,6002,ENGENHARIA DE ALIMENTOS,3.1351,4
UFAM,2017,6002,ENGENHARIA DE ALIMENTOS,2.2509,3
UFV,2017,6002,ENGENHARIA DE ALIMENTOS,3.417,4
UFV,2017,6002,ENGENHARIA DE ALIMENTOS,2.9669,4
PUCPR,2017,6002,ENGENHARIA DE ALIMENTOS,3.476,4
FURG,2017,6002,ENGENHARIA DE ALIMENTOS,2.9114,3
FURG,2017,6002,ENGENHARIA DE ALIMENTOS,2.9463,4
FURG,2017,6002,ENGENHARIA DE ALIMENTOS,2.4953,3
UCS,2017,6002,ENGENHARIA DE ALIMENTOS,3.596,4
UNISINOS,2017,6002,ENGENHARIA DE ALIMENTOS,4.6276,5
UFU,2017,6002,ENGENHARIA DE ALIMENTOS,3.3879,4
UPF,2017,6002,ENGENHARIA DE ALIMENTOS,2.3944,3
UDESC,2017,6002,ENGENHARIA DE ALIMENTOS,2.4982,3
UNICAMP,2017,6002,ENGENHARIA DE ALIMENTOS,3.1958,4
UNICAMP,2017,6002,ENGENHARIA DE ALIMENTOS,3.2269,4
UNESP,2017,6002,ENGENHARIA DE ALIMENTOS,3.2512,4
UEM,2017,6002,ENGENHARIA DE ALIMENTOS,2.5987,3
UEM,2017,6002,ENGENHARIA DE ALIMENTOS,2.2559,3
UNOESC,2017,6002,ENGENHARIA DE ALIMENTOS,2.218,3
UNOESC,2017,6002,ENGENHARIA DE ALIMENTOS,2.3914,3
UFSJ,2017,6002,ENGENHARIA DE ALIMENTOS,2.815,3
UNISO,2017,6002,ENGENHARIA DE ALIMENTOS,1.7979,2
UNIMEP,2017,6002,ENGENHARIA DE ALIMENTOS,2.333,3
UNI-BH,2017,6002,ENGENHARIA DE ALIMENTOS,2.9307,3
URI,2017,6002,ENGENHARIA DE ALIMENTOS,2.9914,4
PUC GOIÁS,2017,6002,ENGENHARIA DE ALIMENTOS,1.677,2
UFMA,2017,6002,ENGENHARIA DE ALIMENTOS,2.6742,3
UFPA,2017,6002,ENGENHARIA DE ALIMENTOS,2.7445,3
UFRN,2017,6002,ENGENHARIA DE ALIMENTOS,3.5078,4
UFPR,2017,6002,ENGENHARIA DE ALIMENTOS,2.8561,3
UFES,2017,6002,ENGENHARIA DE ALIMENTOS,3.8289,4
UFRRJ,2017,6002,ENGENHARIA DE ALIMENTOS,2.9679,4
UFMG,2017,6002,ENGENHARIA DE ALIMENTOS,2.9787,4
UFPB,2017,6002,ENGENHARIA DE ALIMENTOS,2.5965,3
UFPE,2017,6002,ENGENHARIA DE ALIMENTOS,4.1987,5
UFRGS,2017,6002,ENGENHARIA DE ALIMENTOS,3.1987,4
UFC,2017,6002,ENGENHARIA DE ALIMENTOS,2.8586,3
UFG,2017,6002,ENGENHARIA DE ALIMENTOS,2.9002,3
UFSC,2017,6002,ENGENHARIA DE ALIMENTOS,3.4773,4
UFRJ,2017,6002,ENGENHARIA DE ALIMENTOS,2.893,3
UFRPE,2017,6002,ENGENHARIA DE ALIMENTOS,2.8898,3
UTFPR,2017,6002,ENGENHARIA DE ALIMENTOS,2.519,3
UTFPR,2017,6002,ENGENHARIA DE ALIMENTOS,2.8527,3
UFLA,2017,6002,ENGENHARIA DE ALIMENTOS,3.1989,4
UFVJM,2017,6002,ENGENHARIA DE ALIMENTOS,3.3867,4
UFTM,2017,6002,ENGENHARIA DE ALIMENTOS,3.0266,4
